marine_site_name,marine_site_code,marine_sort_order,latitude,longitude,survey_rep,year,month,day,section,x_transect,location,point,final_classification,rank_final_classification,species_lump,min_rank_R_graph_classification,pc_point_type,tidal_elevation,y_planar,reference_type
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,9,12.4,1,mytilus californianus,1,Mytilus californianus,1,full_points,2.03907,9.998101,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,9,12.8,1,mytilus californianus,1,Mytilus californianus,1,full_points,1.86185,10.356699,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,9,13,2,mytilus californianus,1,Mytilus californianus,1,full_points,1.77339,10.536073,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,9,13.2,2,mytilus californianus,1,Mytilus californianus,1,full_points,1.68499,10.715476,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,9,13.4,2,mytilus californianus,1,Mytilus californianus,1,full_points,1.59667,10.894918,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,9,13.8,2,mytilus californianus,1,Mytilus californianus,1,full_points,0.75667,10.894918,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,9,14,1,mytilus californianus,1,Mytilus californianus,1,full_points,1.72667,10.894918,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,9,14.2,1,mytilus californianus,1,Mytilus californianus,1,full_points,1.8116,11.07599,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,9,14.4,2,mytilus californianus,1,Mytilus californianus,1,full_points,1.89667,11.256995,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,9,14.6,1,mytilus californianus,1,Mytilus californianus,1,full_points,1.87655,11.455981,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,9,14.8,1,mytilus californianus,1,Mytilus californianus,1,full_points,1.85658,11.654981,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,9,15,2,mytilus californianus,1,Mytilus californianus,1,full_points,1.83667,11.853988,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,9,15.2,2,mytilus californianus,1,Mytilus californianus,1,full_points,1.81656,12.052974,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,9,15.4,1,mytilus californianus,1,Mytilus californianus,1,full_points,1.79663,12.251979,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,9,15.6,1,mytilus californianus,1,Mytilus californianus,1,full_points,1.77667,12.45098,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,9,15.8,2,mytilus californianus,1,Mytilus californianus,1,full_points,1.83168,12.643266,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,9,16.2,2,mytilus californianus,1,Mytilus californianus,1,full_points,1.87474,13.035202,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,9,16.4,1,mytilus californianus,1,Mytilus californianus,1,full_points,1.86273,13.234841,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,9,16.6,1,mytilus californianus,1,Mytilus californianus,1,full_points,1.85083,13.434486,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,9,16.8,1,mytilus californianus,1,Mytilus californianus,1,full_points,1.83885,13.634127,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,9,17,1,mytilus californianus,1,Mytilus californianus,1,full_points,1.82667,13.833756,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,9,17.4,1,mytilus californianus,1,Mytilus californianus,1,full_points,1.78667,14.149789,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,9,17.6,2,mytilus californianus,1,Mytilus californianus,1,full_points,1.69995,14.33001,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,9,17.8,1,mytilus californianus,1,Mytilus californianus,1,full_points,1.6132,14.510217,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,9,18,1,mytilus californianus,1,Mytilus californianus,1,full_points,1.52667,14.690529,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,9,18.2,1,mytilus californianus,1,Mytilus californianus,1,full_points,1.53667,14.890279,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,9,18.4,1,mytilus californianus,1,Mytilus californianus,1,full_points,1.444,15.067514,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,9,18.6,1,mytilus californianus,1,Mytilus californianus,1,full_points,1.35145,15.244812,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,9,18.8,1,mytilus californianus,1,Mytilus californianus,1,full_points,1.25904,15.422183,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,9,19,1,mytilus californianus,1,Mytilus californianus,1,full_points,1.16667,15.599574,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,9,19.2,1,mytilus californianus,1,Mytilus californianus,1,full_points,1.07166,15.775566,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,9,19.4,1,mytilus californianus,1,Mytilus californianus,1,full_points,0.97667,15.951569,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,9,21,1,mytilus californianus,1,Mytilus californianus,1,full_points,0.57477,16.694908,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,9,21.2,1,mytilus californianus,1,Mytilus californianus,1,full_points,0.76667,16.751249,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,9,21.4,1,mytilus californianus,1,Mytilus californianus,1,full_points,0.77667,16.950999,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,9,21.6,1,mytilus californianus,1,Mytilus californianus,1,full_points,0.74667,17.148736,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,9,21.8,1,mytilus californianus,1,Mytilus californianus,1,full_points,0.68171,17.337892,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,9,22,1,mytilus californianus,1,Mytilus californianus,1,full_points,0.61667,17.527021,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,12,5.4,3,mytilus californianus,1,Mytilus californianus,1,full_points,0.67165,4.852088,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,12,6.4,2,mytilus californianus,1,Mytilus californianus,1,full_points,2.22429,5.551077,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,12,7.2,1,mytilus californianus,1,Mytilus californianus,1,full_points,2.26284,6.350107,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,12,7.8,1,mytilus californianus,1,Mytilus californianus,1,full_points,2.28083,6.949837,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,12,8.4,2,mytilus californianus,1,Mytilus californianus,1,full_points,2.27473,7.549573,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,12,8.6,3,mytilus californianus,1,Mytilus californianus,1,full_points,2.26882,7.749486,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,12,9,2,mytilus californianus,1,Mytilus californianus,1,full_points,2.25667,8.149301,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,12,9.8,1,mytilus californianus,1,Mytilus californianus,1,full_points,2.32894,8.94603,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,12,10,1,mytilus californianus,1,Mytilus californianus,1,full_points,2.34667,9.145242,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,12,10.2,2,mytilus californianus,1,Mytilus californianus,1,full_points,2.3471,9.345242,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,12,10.4,2,mytilus californianus,1,Mytilus californianus,1,full_points,2.34733,9.545242,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,12,10.6,2,mytilus californianus,1,Mytilus californianus,1,full_points,2.34773,9.74524,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,12,10.8,1,mytilus californianus,1,Mytilus californianus,1,full_points,2.34706,9.945237,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,12,11.4,2,mytilus californianus,1,Mytilus californianus,1,full_points,2.04667,10.409812,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,12,11.6,2,mytilus californianus,1,Mytilus californianus,1,full_points,2.03346,10.609375,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,12,11.8,1,mytilus californianus,1,Mytilus californianus,1,full_points,2.02013,10.80893,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,12,12,1,mytilus californianus,1,Mytilus californianus,1,full_points,2.00667,11.008477,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,12,12.2,2,mytilus californianus,1,Mytilus californianus,1,full_points,2.00701,11.208477,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,12,12.4,1,mytilus californianus,1,Mytilus californianus,1,full_points,2.00721,11.408477,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,12,13.4,2,mytilus californianus,1,Mytilus californianus,1,full_points,1.88176,12.364672,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,12,13.6,2,mytilus californianus,1,Mytilus californianus,1,full_points,1.75667,12.520725,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,12,13.8,2,mytilus californianus,1,Mytilus californianus,1,full_points,1.75674,12.720725,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,12,14.2,1,mytilus californianus,1,Mytilus californianus,1,full_points,1.80175,13.115578,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,12,14.4,1,mytilus californianus,1,Mytilus californianus,1,full_points,1.84667,13.310469,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,12,14.6,2,mytilus californianus,1,Mytilus californianus,1,full_points,1.70344,13.450058,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,12,14.8,3,mytilus californianus,1,Mytilus californianus,1,full_points,1.56011,13.589545,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,12,15,2,mytilus californianus,1,Mytilus californianus,1,full_points,1.41667,13.728918,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,12,16.6,3,mytilus californianus,1,Mytilus californianus,1,full_points,0.94667,14.456939,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,12,17.2,2,mytilus californianus,1,Mytilus californianus,1,full_points,1.54667,14.808933,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,12,17.4,1,mytilus californianus,1,Mytilus californianus,1,full_points,1.58166,15.005849,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,12,17.6,2,mytilus californianus,1,Mytilus californianus,1,full_points,1.61667,15.202761,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,12,17.8,1,mytilus californianus,1,Mytilus californianus,1,full_points,1.59167,15.401192,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,12,18,1,mytilus californianus,1,Mytilus californianus,1,full_points,1.56667,15.599623,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,12,18.2,1,mytilus californianus,1,Mytilus californianus,1,full_points,1.50667,15.790411,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,12,18.4,2,mytilus californianus,1,Mytilus californianus,1,full_points,1.39667,15.957444,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,12,18.8,1,mytilus californianus,1,Mytilus californianus,1,full_points,1.54667,16.277194,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,12,19,2,mytilus californianus,1,Mytilus californianus,1,full_points,1.51667,16.474931,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,12,19.4,1,mytilus californianus,1,Mytilus californianus,1,full_points,1.44667,16.865469,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,12,20,1,mytilus californianus,1,Mytilus californianus,1,full_points,1.50667,17.367769,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,12,20.2,1,mytilus californianus,1,Mytilus californianus,1,full_points,1.49463,17.567407,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,12,20.4,1,mytilus californianus,1,Mytilus californianus,1,full_points,1.48262,17.767046,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,12,20.6,1,mytilus californianus,1,Mytilus californianus,1,full_points,1.47043,17.966674,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,12,20.8,1,mytilus californianus,1,Mytilus californianus,1,full_points,1.4585,18.166318,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,12,21,1,mytilus californianus,1,Mytilus californianus,1,full_points,1.44667,18.365967,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,12,21.2,1,mytilus californianus,1,Mytilus californianus,1,full_points,0.94994,18.365967,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,12,21.4,1,mytilus californianus,1,Mytilus californianus,1,full_points,0.45329,18.365967,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,12,22,1,mytilus californianus,1,Mytilus californianus,1,full_points,-0.4339,18.544014,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,12,22.2,2,mytilus californianus,1,Mytilus californianus,1,full_points,-0.3428,18.722062,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,12,22.4,2,mytilus californianus,1,Mytilus californianus,1,full_points,-0.2514,18.899955,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,12,24.6,2,mytilus californianus,1,Mytilus californianus,1,full_points,0.61385,20.818689,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,12,24.8,1,mytilus californianus,1,Mytilus californianus,1,full_points,0.60714,21.018577,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,12,25,1,mytilus californianus,1,Mytilus californianus,1,full_points,0.60063,21.218471,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,12,25.2,2,mytilus californianus,1,Mytilus californianus,1,full_points,0.59425,21.418369,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,12,25.4,1,mytilus californianus,1,Mytilus californianus,1,full_points,0.58804,21.618272,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,12,25.6,1,mytilus californianus,1,Mytilus californianus,1,full_points,0.53609,21.805449,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,12,25.8,1,mytilus californianus,1,Mytilus californianus,1,full_points,0.43847,21.980006,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,12,26,1,mytilus californianus,1,Mytilus californianus,1,full_points,0.34097,22.154631,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,14,0.4,3,mytilus trossulus; galloprovincialis; edulis,1,Mytilus trossulus/galloprovincialis/edulis,1,full_points,2.48691,0.4,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,14,7.6,2,mytilus californianus,1,Mytilus californianus,1,full_points,2.14666,6.838859,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,14,8,2,mytilus californianus,1,Mytilus californianus,1,full_points,2.09667,7.235723,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,14,8.2,2,mytilus californianus,1,Mytilus californianus,1,full_points,2.10669,7.435471,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,14,8.4,2,mytilus californianus,1,Mytilus californianus,1,full_points,2.11668,7.635222,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,14,9.6,2,mytilus californianus,1,Mytilus californianus,1,full_points,2.03332,8.810587,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,14,9.8,1,mytilus californianus,1,Mytilus californianus,1,full_points,1.96667,8.999155,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,14,10,1,mytilus californianus,1,Mytilus californianus,1,full_points,2.04667,9.182458,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,14,10.2,1,mytilus californianus,1,Mytilus californianus,1,full_points,2.06999,9.381094,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,14,10.6,2,mytilus californianus,1,Mytilus californianus,1,full_points,2.11667,9.77836,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,14,10.8,2,mytilus californianus,1,Mytilus californianus,1,full_points,2.09667,9.977358,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,14,11,2,mytilus californianus,1,Mytilus californianus,1,full_points,1.96667,10.129345,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,14,11.2,2,mytilus californianus,1,Mytilus californianus,1,full_points,1.96087,10.329261,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,14,11.4,2,mytilus californianus,1,Mytilus californianus,1,full_points,1.9549,10.529172,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,14,11.6,2,mytilus californianus,1,Mytilus californianus,1,full_points,1.94889,10.729081,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,14,11.8,1,mytilus californianus,1,Mytilus californianus,1,full_points,1.94281,10.928989,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,14,12,2,mytilus californianus,1,Mytilus californianus,1,full_points,1.93667,11.128894,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,14,12.2,2,mytilus californianus,1,Mytilus californianus,1,full_points,1.94275,11.328802,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,14,12.4,2,mytilus californianus,1,Mytilus californianus,1,full_points,1.94879,11.528711,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,14,12.6,2,mytilus californianus,1,Mytilus californianus,1,full_points,1.95484,11.728619,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,14,12.8,2,mytilus californianus,1,Mytilus californianus,1,full_points,1.96076,11.928532,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,14,13,1,mytilus californianus,1,Mytilus californianus,1,full_points,1.96667,12.128444,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,14,13.2,2,mytilus californianus,1,Mytilus californianus,1,full_points,1.94462,12.327225,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,14,13.4,2,mytilus californianus,1,Mytilus californianus,1,full_points,1.92265,12.526015,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,14,13.6,2,mytilus californianus,1,Mytilus californianus,1,full_points,1.90066,12.724802,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,14,13.8,2,mytilus californianus,1,Mytilus californianus,1,full_points,1.87868,12.923591,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,14,14.6,2,mytilus californianus,1,Mytilus californianus,1,full_points,1.82648,13.721616,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,14,14.8,1,mytilus californianus,1,Mytilus californianus,1,full_points,1.81654,13.921369,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,14,15,1,mytilus californianus,1,Mytilus californianus,1,full_points,1.80667,14.121125,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,14,15.2,2,mytilus californianus,1,Mytilus californianus,1,full_points,1.74657,14.311881,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,14,15.4,2,mytilus californianus,1,Mytilus californianus,1,full_points,1.68654,14.50266,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,14,15.6,2,mytilus californianus,1,Mytilus californianus,1,full_points,1.62662,14.693473,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,14,15.8,1,mytilus californianus,1,Mytilus californianus,1,full_points,1.56667,14.884276,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,14,17,1,mytilus californianus,1,Mytilus californianus,1,full_points,1.52667,15.256531,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,14,17.2,1,mytilus californianus,1,Mytilus californianus,1,full_points,1.55461,15.45457,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,14,17.4,2,mytilus californianus,1,Mytilus californianus,1,full_points,1.58257,15.652606,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,14,17.6,2,mytilus californianus,1,Mytilus californianus,1,full_points,1.61057,15.850636,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,14,17.8,1,mytilus californianus,1,Mytilus californianus,1,full_points,1.6386,16.048662,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,14,18,1,mytilus californianus,1,Mytilus californianus,1,full_points,1.66667,16.246682,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,14,18.2,1,mytilus californianus,1,Mytilus californianus,1,full_points,1.66339,16.446656,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,14,18.4,1,mytilus californianus,1,Mytilus californianus,1,full_points,1.66005,16.646628,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,14,18.6,2,mytilus californianus,1,Mytilus californianus,1,full_points,1.65667,16.846599,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,14,18.8,3,mytilus californianus,1,Mytilus californianus,1,full_points,1.45667,16.846599,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,14,19,1,mytilus californianus,1,Mytilus californianus,1,full_points,1.60667,16.978887,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,14,19.2,2,mytilus californianus,1,Mytilus californianus,1,full_points,1.60071,17.178798,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,14,19.4,1,mytilus californianus,1,Mytilus californianus,1,full_points,1.59476,17.378709,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,14,19.6,1,mytilus californianus,1,Mytilus californianus,1,full_points,1.58876,17.578619,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,14,19.8,1,mytilus californianus,1,Mytilus californianus,1,full_points,1.58271,17.778528,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,14,20,2,mytilus californianus,1,Mytilus californianus,1,full_points,1.57667,17.978437,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,14,20.2,2,mytilus californianus,1,Mytilus californianus,1,full_points,1.36637,17.978437,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,14,20.4,1,mytilus californianus,1,Mytilus californianus,1,full_points,1.15606,17.978437,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,14,20.6,2,mytilus californianus,1,Mytilus californianus,1,full_points,0.94572,17.978437,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,14,20.8,1,mytilus californianus,1,Mytilus californianus,1,full_points,0.73537,17.978437,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,14,21,2,mytilus californianus,1,Mytilus californianus,1,full_points,0.525,17.978437,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,7,1,14,21.2,2,mytilus californianus,1,Mytilus californianus,1,full_points,0.15503,17.978437,GPS
Bodega,BML,5200,38.3181936,-123.07365,1,2001,7,8,2,18,4.8,2,mytilus californianus,1,Mytilus californianus,1,full_points,1.57694,4.609748,GPS
